"","neuronBYo","AveExpr","F","P.Value","adj.P.Val"
"Ankrd35",4.06174280670745,0.739305681849178,104.889231945191,4.31201025778331e-11,3.55950010943807e-09
"Crmp1",5.28753136770925,1.18827800967445,103.958895277394,4.7710084343322e-11,3.92375537519447e-09
"Cacna1a",3.08276342188937,0.739837581008082,103.904339837906,4.79949944948615e-11,3.93256764151785e-09
"Rab3c",2.60462270253847,0.472253637178889,103.33241769092,5.10938046469364e-11,4.17102671662057e-09
"Pip5kl1",2.63075245326585,0.512192173406302,102.29690250526,5.7262496428644e-11,4.65741988415769e-09
"Cacng3",1.8548906847262,0.293713621386272,102.17272076154,5.80541470377355e-11,4.70451243558909e-09
"Vmn2r-ps89",2.2344701526759,0.255345201682599,102.118732101867,5.84019658487684e-11,4.71542587763615e-09
"Snhg14",2.69397316863213,0.467239090414329,102.071201729852,5.8710023148046e-11,4.72306124401535e-09
"Vip",3.54389329198051,0.629844330888377,101.992776546882,5.92221251722293e-11,4.74699664922184e-09
"Adarb2",2.82789333024691,0.396676590402224,101.576535422399,6.20212970659085e-11,4.95341933209059e-09
"Caln1",1.56747408086531,0.243925489666298,101.239167445066,6.43939041514734e-11,5.12441130051456e-09
"Grin2b",1.81599007920508,0.274682131413267,100.693005446006,6.84431504890074e-11,5.42712479666061e-09
"Glra2",1.65313956902151,0.203730595622185,100.191454243786,7.24021878835522e-11,5.71333888120496e-09
"AC117202.2",3.25759069015108,0.344016267046513,100.170946896897,7.25691915933008e-11,5.71333888120496e-09
"Rbfox3",1.55557064569999,0.230824655567046,99.5706446245837,7.7645061594355e-11,6.09128261578693e-09
"1500009L16Rik",3.1656337260842,0.689012265550384,99.3794506562335,7.93404345706728e-11,6.18918122664697e-09
"Clmp",1.66270784881748,0.255049540838718,99.3669679173762,7.94524914508764e-11,6.18918122664697e-09
"Drd5",2.14828026565351,0.256814888642105,98.4034626737527,8.86343878318985e-11,6.88020548071962e-09
"Gm20635",3.49369254986441,0.583779896398975,98.1114233197078,9.16367982792808e-11,7.0883947144494e-09
"Gm14799",3.02086354360499,0.292113633312914,97.2721926539166,1.00886693035181e-10,7.7767118815934e-09
"Tcp11",3.29189273239871,1.01259863907411,97.0181433633684,1.03880032987363e-10,7.97964572840077e-09
"AC117202.3",1.24334311340984,0.0828895408939897,96.8266213102128,1.06199418909645e-10,8.12958389113523e-09
"Cd274",6.14060125423724,1.98898353006081,96.6083249538953,1.08910798744471e-10,8.30839172628938e-09
"Gm1043",1.58897289041958,0.198764412336903,96.2922256701196,1.1296902509675e-10,8.58836337531063e-09
"Sphkap",2.66908791570834,0.455511151521977,95.7324518785252,1.20557970583648e-10,9.13391775076045e-09
"Fgf9",1.50156590919743,0.242949126155708,95.5716302753206,1.22837790546757e-10,9.27488204868913e-09
"Hspa12a",4.01652484851726,1.21274244303699,95.5055522552374,1.23787848601616e-10,9.31482508371954e-09
"Cdkl2",3.58897139153876,1.19421962461951,95.0597050137054,1.30407257942485e-10,9.77966022868335e-09
"Lrp8os3",1.98838078434413,0.460006252778184,94.7089144497139,1.35881425615142e-10,1.01557593881209e-08
"Kcna4",4.59009938404944,0.913407172237595,94.622964461955,1.37259857830046e-10,1.02242418679263e-08
"Kcnq5",2.05769467341452,0.331233519818316,94.4966211149866,1.39313330331322e-10,1.03132105546037e-08
"Olfr313",1.64558965101017,0.147782511711154,94.4921493983882,1.39386609222371e-10,1.03132105546037e-08
"Nyap1",5.14549041427798,1.4909431072736,94.3146285787782,1.42329251772453e-10,1.04958334565399e-08
"Chat",1.40871075281462,0.153310027716407,93.5775113147828,1.55278264181116e-10,1.14126944799961e-08
"Elmod1",3.81545575143412,0.75307741871953,92.4884545324943,1.76769517748894e-10,1.29492451694e-08
"Col25a1",1.50503301691416,0.251556402662285,92.4525480362413,1.77530185821269e-10,1.29620471977687e-08
"Irs4",2.01400029125317,0.230722418389542,92.1253706341116,1.84624886235149e-10,1.34357117045401e-08
"Klhl29",1.57259826124473,0.254841681308209,91.7758327242193,1.92540896801814e-10,1.39658434752345e-08
"Plekha7",3.6844527325783,0.602911461551229,91.5110421917857,1.98779142354991e-10,1.43712123082335e-08
"Htr1b",2.2618273789483,0.337046768833666,91.0380169919695,2.10467871829591e-10,1.51667124706386e-08
"Gm9899",1.73867766212548,0.250856513303458,90.9553233612867,2.12585740050635e-10,1.52695919712344e-08
"Pla2g4f",1.77633926766033,0.347784461489914,90.724380820594,2.18622086510014e-10,1.56523508733367e-08
"Pkib",1.87330194150605,1.22409695381481,90.6691850478275,2.20091771363342e-10,1.57067427673265e-08
"Lin28b",1.70224910364473,0.23070395607737,90.4054384738136,2.27261909164301e-10,1.61662868695879e-08
"H2-M5",3.77145333787318,0.626446513841738,90.3787650036488,2.28000840443523e-10,1.61668672856797e-08
"Mir384",3.55028473277124,0.37186979699816,90.1595070629102,2.34173218383934e-10,1.6551482780536e-08
"Hs3st5",1.64690245165535,0.221405485278294,89.8887657008,2.42042651719145e-10,1.70532152356135e-08
"Htr1d",1.77271187998316,0.242044788394691,89.4781908564765,2.545212307918e-10,1.78336964756426e-08
"Frmpd3",2.97433387591697,0.528640080635071,89.4714249051863,2.54732544695704e-10,1.78336964756426e-08
"Gm15847",1.26997523817237,0.100652070363245,89.4225008212478,2.56266136767979e-10,1.78844660685111e-08
"Celf5",4.80612662064424,1.05151750920038,89.3284316879528,2.59242688852788e-10,1.80353019040573e-08
"Pde1a",1.58545000455688,0.29188622483074,89.2422660603693,2.62001629616038e-10,1.81701004764752e-08
"Gm26871",2.31642592896468,0.324027001932011,88.6673920382144,2.81231843720286e-10,1.94427877456997e-08
"Gm37711",2.97422478869896,0.529993709520865,87.5006970756582,3.25060687108966e-10,2.24028585075129e-08
"Gm8773",2.58911099612165,0.347283168301951,87.4232720874801,3.28217156356814e-10,2.25501495344155e-08
"Gm5468",3.87730102457804,0.546920420193036,87.3955912654535,3.29353595239181e-10,2.25581720974501e-08
"Kctd8",1.71782001992258,0.239830420074213,87.2669768802172,3.34689374446223e-10,2.28528797249191e-08
"Htr3a",1.23090934490499,0.0988736823262133,86.535142172607,3.66865060669083e-10,2.49727868836373e-08
"Gap43",5.06666672507529,1.01091173493726,86.3001645646373,3.77885718368474e-10,2.56440667100177e-08
"Arfgef3",3.45652824136184,0.56203060650863,85.8760098785296,3.9868586083867e-10,2.69728663588193e-08
"Gm42647",1.73873565291137,0.154756108199762,85.2507265280796,4.31613944893499e-10,2.91115710453625e-08
"Shank2",1.68887827428159,0.315199171807219,84.9111703717406,4.50704299053929e-10,3.03067817871431e-08
"Gm42741",3.49081897432482,0.616043289043141,84.0649616569307,5.02322762511212e-10,3.36754135607138e-08
"Klhdc8a",3.35889854349584,0.826757764810528,83.841517707758,5.16984162576556e-10,3.45535970655019e-08
"Fmn1",1.50943572407927,0.399789606525867,83.7164290699459,5.25391263939113e-10,3.50097317232681e-08
"Syt4",5.91567434702544,1.46858081524857,83.6350108989189,5.30941819328235e-10,3.52733509579536e-08
"Vgf",5.56946081996816,1.61663271434222,83.5975318208697,5.33517954267618e-10,3.53383763540794e-08
"Cdkl1",1.66920514245249,0.297439618657139,83.1544379508671,5.65008681359988e-10,3.73124986797821e-08
"Actl6b",4.66741393557465,1.07336409898075,82.9653877922174,5.79044591701938e-10,3.81256056613749e-08
"Maml3",2.17931328043207,1.02964022033563,82.4273404005642,6.21072915006541e-10,4.07715017765273e-08
"Has3",2.52470334684272,0.561470390038932,82.3287605598325,6.29121044143417e-10,4.11776475135645e-08
"Nanos2",3.15466709302307,0.528282540881043,82.0705397371911,6.50736048355135e-10,4.2386909660335e-08
"Gpr151",3.86205258774775,0.634469580257587,82.0624216532511,6.5142834536518e-10,4.2386909660335e-08
"B230209E15Rik",2.17506427242775,0.35372786878461,81.8124689748207,6.73134275231831e-10,4.36708198561695e-08
"Ndrg4",5.40705538707271,1.92296534548873,81.6673758176943,6.86088118266123e-10,4.43810743871387e-08
"Lgi1",2.1539883311499,0.385238735501213,81.6066486729908,6.91588755979571e-10,4.46064666138077e-08
"Gm47033",3.83663001994629,0.534892669597699,81.574324852037,6.94535858859037e-10,4.4666327923077e-08
"C78859",3.18322066518275,0.64244226937071,81.3255521909515,7.17672251571771e-10,4.60204731058617e-08
"BC030500",4.05194849736452,0.67700744656207,81.0117323248029,7.48041045641109e-10,4.78292255858909e-08
"Phf24",4.01014838158894,1.17190281908305,80.6947864032506,7.80112276928066e-10,4.97360919379816e-08
"Cyb561",3.28607194631952,1.14129108109586,80.5365405733789,7.96672755578919e-10,5.06459522174495e-08
"Gm25421",2.17745350477808,0.145163566985205,80.2755787054849,8.24809636828581e-10,5.22844229099103e-08
"Runx1t1",2.02913100143005,0.377560975371307,80.1750208425558,8.3593394869899e-10,5.28381907059079e-08
"Pcbp3",2.88150537920389,0.775659597460061,79.7305838304923,8.87058800210529e-10,5.59099767437536e-08
"Neurod2",4.51163849680086,1.02023818125783,79.6940624732617,8.91406239495543e-10,5.6024375671477e-08
"Gm41192",1.40647523843249,0.15438703391228,79.650257265745,8.96650827670344e-10,5.60510743381522e-08
"Tbc1d30",2.0062940826845,0.59059658337527,79.6481973329002,8.9689826495981e-10,5.60510743381522e-08
"Spdef",1.55229874238649,0.284471399041006,79.5661807410133,9.06809630530901e-10,5.65108435386905e-08
"Vstm2a",3.17587312816554,0.531015965208986,79.0639264231154,9.70119043253926e-10,6.028635840985e-08
"Rims3",4.56322223231804,1.37885360510567,79.0292353085242,9.74663129739238e-10,6.0399082406782e-08
"Dzank1",1.86406110140755,0.371913915985819,78.6548790847923,1.02517387030509e-09,6.33517361250267e-08
"Homer2",2.89257797413664,0.601129744745427,78.4853433646109,1.04896375917058e-09,6.46412959446536e-08
"Olfr314",2.09444885922245,0.241237104393162,78.2204827009941,1.08732003381128e-09,6.67073895520306e-08
"Rem2",5.21318083210796,1.41683578530426,78.2123465118323,1.08852179307883e-09,6.67073895520306e-08
"Rit2",1.63724860709439,0.284256692297813,78.0880143298585,1.1070642044712e-09,6.76563021975588e-08
"Calb2",5.09606444774197,0.896867824341229,77.7232229903666,1.16344511994741e-09,7.09060506572909e-08
"Ccdc116",2.46834984043062,0.732692826447174,77.5771593480157,1.18687478520395e-09,7.2135249651283e-08
"Nrxn3",2.36000760838618,0.32292365458746,77.3307785075991,1.22754769546276e-09,7.44028429225278e-08
"Vsnl1",2.80010449516588,0.610737866230335,77.1251286924579,1.26263885990208e-09,7.63206543650649e-08
"Gm44948",2.31091402292232,0.273663989827884,77.0011853931002,1.28430517621091e-09,7.73780654562845e-08
"Eomes",3.83190116704913,0.649970902863214,76.9852033841264,1.28712778953635e-09,7.73780654562845e-08
"Radil",1.80815148718789,0.352603711712968,76.9239584159463,1.29800599048738e-09,7.78205596952635e-08
"Bicdl1",2.69406672174016,0.906522592169582,76.7850869965009,1.32303814772655e-09,7.91069538977146e-08
"AW551984",4.74383305135832,0.825215783484305,76.4189019933663,1.3915545339712e-09,8.29794095823312e-08
"Gm38534",2.80089576678913,0.475790292529025,76.300800956574,1.41445424219507e-09,8.41182021507569e-08
"5330434G04Rik",2.97692972721408,0.555962731533247,76.1449003380431,1.44530265212683e-09,8.55187389045155e-08
"Muc3a",3.34847869676132,0.569911330174171,76.1427378098092,1.44573558515069e-09,8.55187389045155e-08
"Prph",2.21434752660777,0.482615698699823,76.094107744789,1.45550794384031e-09,8.58672059775447e-08
"Rasgef1a",2.24406709142245,0.538014282996679,75.9711388824248,1.48053562076921e-09,8.71114083464821e-08
"Ksr2",1.48283841157651,0.246032261699706,75.9365634786596,1.48765535297498e-09,8.72981415752399e-08
"Baiap3",3.61418806599991,0.73693347536103,75.8881879861657,1.49767833541744e-09,8.76538037419049e-08
"Gm26897",2.22248834348483,0.252418878647686,75.7294602633202,1.53107604485553e-09,8.93720193676487e-08
"Gm44812",2.14798955682633,0.265836856913865,75.7091464036536,1.53540744528124e-09,8.93889971367288e-08
"Olfr315",1.85295381173275,0.197857969118019,75.3257884289223,1.61965536826812e-09,9.39585234254003e-08
"Pgm2l1",3.57478859240588,1.999688477273,75.3137005554979,1.62239099346847e-09,9.39585234254003e-08
"Tmem63c",2.70999161723955,0.469627318967392,75.1729644340437,1.65460760268622e-09,9.55741096455017e-08
"Arhgap44",2.75628793251777,0.71956013825242,75.0691397654699,1.67881313076128e-09,9.67197471141453e-08
"Col24a1",1.39158949775342,0.192189549594772,75.0353190790663,1.68677962674298e-09,9.69263004738572e-08
"Fam163b",3.00542449480684,0.679997884971167,75.0084681917915,1.69313318291353e-09,9.70393404290051e-08
"Gm16485",3.35213140512298,0.627564684562825,74.8336558421571,1.73512910215319e-09,9.91893052375579e-08
"Dlg2",1.70523449885961,0.358960497784387,74.7690164550444,1.75093877867174e-09,9.98350994859662e-08
"Gm6272",3.50951260703588,0.329280251048445,74.4891576734051,1.82118745606493e-09,1.03573599204433e-07
"Mmp24",3.77390156114172,0.781728130939202,74.4192721240831,1.83919632336734e-09,1.04329590415015e-07
"Gm44644",2.6350067657375,0.509148366646289,74.1108474125565,1.92098168439977e-09,1.08690224562599e-07
"Dnah1",1.78908991253876,0.277548174616341,73.6581337811939,2.04815401471695e-09,1.15590079764243e-07
"Gm14489",1.37363163367239,0.133817546555891,72.7678519575924,2.32528981700757e-09,1.30896658070378e-07
"Gm20208",1.22084332810321,0.126279858354381,72.0731914497941,2.56935394466956e-09,1.44268571872905e-07
"Slc5a7",3.14290225555755,0.550559847954739,72.0104557014349,2.59270796035933e-09,1.45211337232986e-07
"Sh3gl2",2.02862332177006,0.460585060424548,71.9395675078873,2.61937043035306e-09,1.46334171794699e-07
"Gm3198",1.55167790271474,0.124972268659059,71.8196782665314,2.66513313489307e-09,1.48515718748714e-07
"Vmn2r3",1.62352230404658,0.191498405271259,71.553618311623,2.76977484569919e-09,1.53959117867847e-07
"Gm45881",1.4840346076575,0.210313380687756,71.4838999728051,2.79791617018137e-09,1.55133582538653e-07
"Cgn",2.59568861443311,0.504862657600064,71.3899455391462,2.83632517258762e-09,1.5687005448289e-07
"Gm15411",1.93524391799212,0.293667835880833,71.3152711516342,2.86725476155466e-09,1.58185229650558e-07
"Kcnt1",3.94994488092201,0.864739965076394,71.2680800720145,2.88698692370031e-09,1.58877641077169e-07
"Crhr2",1.18120092056767,0.124559836246108,71.09217174805,2.9618301348307e-09,1.62591980329676e-07
"Cpeb1os1",2.99374785093996,0.469375903055779,70.2784958909096,3.33607353721717e-09,1.82683056593702e-07
"Upk3a",1.5770896966591,0.209113763525521,70.2256247629123,3.36208224546977e-09,1.83652704979081e-07
"Ankmy1",1.62151094101468,0.270736941178865,70.1447872862706,3.40226869679344e-09,1.85390124086604e-07
"Adamts15",3.5438491982101,0.596745388792784,69.9392385126951,3.50678569553092e-09,1.90615773813834e-07
"Ssc5d",2.14968752520108,0.35080848523963,69.6958327699177,3.63501418184411e-09,1.97101516531709e-07
"Ptprn2",1.75344459816199,0.321418876157253,69.5639592940043,3.70657396695098e-09,2.00490307752705e-07
"Stxbp1",3.6962609853783,2.50105198558274,69.3573285338797,3.82174846420271e-09,2.06215954325748e-07
"Mesp1",1.65157737931252,0.223039864914926,69.3219521296619,3.84184806917889e-09,2.067961188186e-07
"Pgr",1.8779029584698,0.363717949244144,69.1759499733694,3.92600594758107e-09,2.10813178588194e-07
"Gm19032",1.81346917633744,0.154855505658123,69.1396741750471,3.94722039012828e-09,2.11439120316726e-07
"A830036E02Rik",1.56799225827162,0.19137996203821,69.1095449057649,3.96493353208317e-09,2.11874938478928e-07
"Gm44946",2.49790570128691,0.216299757739635,68.9353973582737,4.06899648214172e-09,2.16911829335955e-07
"Ntsr1",1.70867044631432,0.262740300895815,68.8547295561293,4.11818699099804e-09,2.19006372119831e-07
"Cntnap4",1.36843675230957,0.208092789873402,68.8068390417954,4.14769091327073e-09,2.20046441425152e-07
"Cadps",2.72992365422349,0.572114886891664,68.7535722815548,4.18077288566434e-09,2.21270905620938e-07
"Vash2",3.19767473204932,0.740628634075263,68.4087749921684,4.40186085589114e-09,2.32416152064152e-07
"Epha10",2.39006608637999,0.507868244299376,67.9488334588297,4.71645830732848e-09,2.48433826507209e-07
"Nrn1",4.93024108080412,1.31996242833732,67.8754767721367,4.76882001723293e-09,2.50595261855687e-07
"Ppfia2",1.77621528603473,0.333625615506521,67.8485981438717,4.78816129625136e-09,2.51015384732154e-07
"Pak6",3.65384459340328,1.08036859768812,67.7704522363636,4.84487171497603e-09,2.5338793605299e-07
"2410137M14Rik",1.43533175968897,0.162874113048404,67.7450092784161,4.86349040218529e-09,2.53761788131003e-07
"AC161537.1",1.58441077459653,0.357163009464659,67.6535243418823,4.9310725529685e-09,2.56381231143334e-07
"Gm11885",1.77388600443793,0.237436792605921,67.6457372041269,4.93687133151291e-09,2.56381231143334e-07
"Zbtb8b",1.82872059789387,0.286816722449875,67.4815217971253,5.06087106794393e-09,2.62205270810594e-07
"Rtn4r",2.55752347696647,0.729269490790535,67.4548343233708,5.08133576357561e-09,2.62650446489681e-07
"Gm46332",1.44377017673233,0.296416920850601,67.3944949393264,5.12793283969634e-09,2.64441161334737e-07
"Krt79",1.26191562987976,0.166675084390664,67.3685526734674,5.14810711270324e-09,2.64463602918293e-07
"Oprd1",1.39791106154452,0.210338872233912,67.3632047972442,5.15227649314217e-09,2.64463602918293e-07
"Gabrg2",1.13120072046842,0.137821092767393,67.1611427297386,5.31248853741477e-09,2.72055981280618e-07
"Alkal2",2.44807100443072,0.516955991097142,67.0956120598407,5.36558503883135e-09,2.74140503034794e-07
"Tceal7",1.35320433381752,0.190426190054474,66.8080804897154,5.60536265240467e-09,2.85731423869006e-07
"Stk26",2.16403031666888,0.880208026126335,66.6966779692655,5.70132291452579e-09,2.89954866294377e-07
"Mast1",3.6864490667591,0.732133856410139,66.5643939593063,5.81755865341391e-09,2.95187729563018e-07
"Mtus2",1.25716329456037,0.243408636575019,66.4180218212947,5.94913529153484e-09,3.00761985719416e-07
"Rbms3",1.4459679922677,0.212854404699844,66.4050577901253,5.96094145909537e-09,3.00761985719416e-07
"Clvs2",1.80359047772379,0.277795881717008,66.3970998700375,5.96820104555547e-09,3.00761985719416e-07
"Syt5",4.48075338256342,1.70835154327856,66.3493989800916,6.01191481330086e-09,3.02276344124216e-07
